person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,gender,marital_status,education_level,country,state,city,employment_type,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,open_accounts,credit_utilization_ratio,past_delinquencies,severe_default_history,vulnerable_borrower,est_monthly_payment,monthly_payment_to_income,stability_index,loan_grade_encoded,cb_person_default_on_file_encoded
25.0,221004,MORTGAGE,6.0,DEBTCONSOLIDATION,11900,14.42,1,0.05,3,Male,Single,High School,USA,California,San Francisco,Full-time,12,0.0538451792727733,62965.50137479561,0.3387517935186495,7,0.7681848638256338,3,1,0,1134.6650000000002,0.06160965412390727,18.0,4,1
26.0,232500,MORTGAGE,0.0,MEDICAL,25000,14.17,0,0.11,2,Female,Married,High School,USA,New York,New York City,Full-time,24,0.1075268817204301,68888.55331515668,0.4038217346888459,13,0.0905189047018522,2,1,0,1189.2708333333333,0.06138172043010752,0.0,3,1
25.0,230000,MORTGAGE,5.0,MEDICAL,35000,13.99,0,0.15,4,Male,Married,Master,USA,New York,New York City,Full-time,60,0.1521739130434782,18829.75144523254,0.2340423975879675,7,0.2074786045616455,1,1,0,664.9416666666667,0.034692608695652175,20.0,3,0
23.0,83000,RENT,7.0,EDUCATION,25300,10.99,1,0.3,3,Male,Married,Bachelor,Canada,BC,Vancouver,Full-time,36,0.3048192771084337,11290.76696743723,0.4408526140655088,6,0.7039878090142934,0,0,1,780.0130555555556,0.11277297188755021,21.0,2,0
22.0,12600,MORTGAGE,4.0,PERSONAL,2000,5.42,1,0.16,4,Male,Single,High School,Canada,BC,Victoria,Full-time,60,0.1587301587301587,674.8497759364451,0.2122896647568607,10,0.6660952918259555,0,0,0,35.14,0.033466666666666665,16.0,1,0
25.0,12600,OWN,3.0,PERSONAL,1750,13.61,0,0.14,3,Male,Divorced,High School,UK,Wales,Swansea,Self-employed,36,0.1388888888888889,1508.979544880619,0.2586491702286205,8,0.1481976824451968,1,1,0,55.227083333333326,0.05259722222222221,9.0,3,0
21.0,42500,RENT,3.0,EDUCATION,25000,12.73,1,0.59,3,Male,Single,Master,USA,Texas,Dallas,Part-time,60,0.5882352941176471,9043.660955333831,0.8010273165960903,14,0.6909832900968477,1,1,1,469.7083333333333,0.1326235294117647,9.0,3,1
24.0,41000,RENT,2.0,HOMEIMPROVEMENT,25000,15.31,1,0.61,3,Male,Single,High School,Canada,Ontario,Toronto,Part-time,36,0.6097560975609756,4384.243815583099,0.7166888735508072,14,0.2399838854359497,0,0,1,800.7638888888889,0.234369918699187,6.0,4,0
25.0,12816,OWN,0.0,DEBTCONSOLIDATION,3000,12.87,1,0.23,4,Female,Widowed,Bachelor,Canada,Quebec,Montreal,Full-time,36,0.2340823970037453,818.8823501999036,0.2979777114700299,3,0.1441084757081067,0,1,0,94.05833333333334,0.08806960049937579,0.0,3,1
24.0,12960,MORTGAGE,1.0,HOMEIMPROVEMENT,3650,9.91,1,0.28,3,Male,Married,Master,Canada,BC,Victoria,Full-time,36,0.2816358024691358,830.3665388381595,0.3457072946634382,13,0.2967394753757224,0,0,0,111.43652777777777,0.10318197016460905,3.0,2,0
26.0,226000,MORTGAGE,4.0,HOMEIMPROVEMENT,20000,11.49,0,0.09,4,Female,Married,Master,UK,Scotland,Glasgow,Full-time,60,0.0884955752212389,64040.38999274148,0.3718601327112455,4,0.7896882925750366,1,1,0,371.6333333333333,0.01973274336283186,16.0,2,0
25.0,225000,MORTGAGE,0.0,HOMEIMPROVEMENT,30000,19.91,0,0.13,2,Female,Widowed,Bachelor,Canada,BC,Victoria,Full-time,36,0.1333333333333333,22267.63137638683,0.2323005838950526,12,0.2258985139354252,0,1,0,999.25,0.05329333333333333,0.0,5,1
26.0,213000,MORTGAGE,6.0,EDUCATION,35000,10.65,1,0.16,2,Male,Widowed,Master,Canada,Ontario,Ottawa,Full-time,36,0.1643192488262911,55799.23019788114,0.4262874657177518,2,0.392540880671785,0,0,0,1075.763888888889,0.06060641627543036,12.0,2,0
24.0,225000,RENT,0.0,MEDICAL,6000,10.99,0,0.03,4,Male,Married,High School,Canada,Ontario,Toronto,Full-time,36,0.0266666666666666,63994.91882459047,0.311088528109291,15,0.4676710756546218,0,0,0,184.98333333333335,0.009865777777777779,0.0,2,0
24.0,12960,MORTGAGE,0.0,DEBTCONSOLIDATION,4500,11.83,1,0.35,4,Female,Widowed,High School,UK,Scotland,Glasgow,Full-time,36,0.3472222222222222,2172.270238732205,0.5148356665688429,6,0.6569253378691908,0,0,0,139.78750000000002,0.12943287037037038,0.0,2,0
23.0,12996,OWN,0.0,DEBTCONSOLIDATION,2400,13.49,1,0.18,2,Female,Single,High School,Canada,Ontario,Toronto,Part-time,24,0.1846722068328716,1613.954239933625,0.3088607448394602,5,0.6858782307731118,0,1,0,113.49000000000001,0.10479224376731303,0.0,3,1
22.0,42000,RENT,6.0,MEDICAL,25000,14.59,1,0.6,2,Female,Single,Bachelor,UK,Scotland,Glasgow,Part-time,60,0.5952380952380952,2764.937898280728,0.661069949959065,13,0.7402616898132801,1,1,1,477.45833333333326,0.13641666666666666,12.0,4,1
26.0,48000,RENT,2.0,EDUCATION,25000,9.64,1,0.52,4,Male,Single,High School,UK,Wales,Cardiff,Part-time,60,0.5208333333333334,13578.54289883089,0.8037196437256436,12,0.721206168989934,0,0,1,456.8333333333333,0.11420833333333333,8.0,2,0
25.0,12996,OWN,1.0,MEDICAL,3600,14.59,1,0.28,3,Female,Single,PhD,UK,Scotland,Edinburgh,Full-time,12,0.2770083102493075,2519.46364294718,0.4708728564902416,9,0.787041593094903,0,0,0,343.77,0.31742382271468145,3.0,4,0
22.0,12996,OWN,1.0,EDUCATION,4750,10.99,1,0.37,3,Female,Single,Bachelor,USA,California,San Francisco,Part-time,24,0.3654970760233918,3850.102346902059,0.6617499497462341,3,0.3563542049554384,0,0,0,219.66770833333337,0.20283260233918132,3.0,2,0
25.0,42360,RENT,1.0,EDUCATION,25000,16.35,1,0.59,3,Female,Single,High School,USA,New York,New York City,Self-employed,36,0.5901794145420207,3002.050129449716,0.661049342054998,3,0.3813161188080297,0,1,1,807.9861111111111,0.22889124960654705,3.0,5,1
21.0,49000,RENT,4.0,EDUCATION,25000,10.99,1,0.51,2,Female,Married,High School,USA,New York,Buffalo,Full-time,36,0.5102040816326531,8453.300528970196,0.6827204189585755,5,0.5366236551758297,1,1,1,770.763888888889,0.18875850340136058,8.0,2,0
25.0,225000,MORTGAGE,0.0,VENTURE,25000,18.67,0,0.11,2,Female,Married,High School,Canada,BC,Vancouver,Full-time,36,0.1111111111111111,39976.25244117156,0.2887833441829847,8,0.7043619626128389,1,1,0,824.0972222222223,0.04395185185185185,0.0,6,0
26.0,225000,RENT,1.0,EDUCATION,3000,9.32,0,0.01,4,Male,Single,Bachelor,USA,New York,Buffalo,Full-time,60,0.0133333333333333,41642.36334037319,0.1984105037349919,12,0.4471701444816114,0,0,0,54.66,0.0029151999999999997,4.0,1,0
23.0,225000,RENT,8.0,DEBTCONSOLIDATION,7500,8.63,0,0.03,2,Male,Married,High School,UK,England,Manchester,Full-time,60,0.0333333333333333,57144.69433408589,0.2873097525959373,15,0.7866152505360808,0,0,0,135.7875,0.007241999999999999,16.0,1,0
26.0,225000,MORTGAGE,2.0,VENTURE,25000,10.08,0,0.11,2,Female,Single,High School,USA,New York,Buffalo,Full-time,60,0.1111111111111111,30663.76219447972,0.2473944986421321,6,0.1554925259757869,0,0,0,458.6666666666667,0.024462222222222222,4.0,2,0
22.0,49464,RENT,5.0,PERSONAL,25000,11.83,1,0.51,3,Male,Married,High School,USA,California,San Francisco,Full-time,36,0.5054180818372959,12506.37047671952,0.7582559129209026,9,0.2641300635294189,0,0,1,776.5972222222222,0.18840301363954928,15.0,2,0
23.0,50000,RENT,1.0,DEBTCONSOLIDATION,25000,7.9,1,0.5,3,Male,Widowed,High School,Canada,BC,Vancouver,Full-time,36,0.5,13702.98913344707,0.7740597826689414,9,0.4944901782052891,0,0,1,749.3055555555555,0.17983333333333332,3.0,1,0
25.0,50000,RENT,4.0,HOMEIMPROVEMENT,25000,5.99,1,0.5,2,Female,Single,Master,Canada,BC,Victoria,Part-time,24,0.5,10372.10173561827,0.7074420347123654,5,0.0772041279527448,0,0,1,1104.0625,0.26497499999999996,8.0,1,0
24.0,44000,RENT,2.0,DEBTCONSOLIDATION,25000,15.33,1,0.57,2,Female,Married,High School,UK,Scotland,Glasgow,Part-time,60,0.5681818181818182,10717.54421550551,0.8117623685342162,5,0.94099918342093,1,1,1,480.5416666666667,0.1310568181818182,4.0,4,0
23.0,50000,RENT,1.0,VENTURE,25000,11.83,1,0.5,4,Female,Married,High School,UK,Wales,Cardiff,Self-employed,36,0.5,7221.991122376186,0.6444398224475237,6,0.6982638082466541,0,0,1,776.5972222222222,0.18638333333333332,4.0,2,0
22.0,50004,RENT,0.0,VENTURE,25000,10.36,1,0.5,2,Male,Married,High School,UK,Wales,Cardiff,Unemployed,12,0.499960003199744,10415.42746618592,0.7082518891725846,2,0.3336862502887959,0,0,1,2299.1666666666665,0.5517558595312375,0.0,2,0
22.0,50004,RENT,3.0,VENTURE,25000,12.23,1,0.5,3,Male,Single,Bachelor,UK,Wales,Swansea,Full-time,60,0.499960003199744,14545.63594809175,0.7908494510057544,5,0.5154077225326898,1,1,1,467.62500000000006,0.11222102231821456,9.0,3,0
22.0,52000,RENT,2.0,EDUCATION,25000,11.11,1,0.48,4,Male,Married,Bachelor,USA,Texas,Houston,Full-time,60,0.4807692307692308,12994.63485273254,0.7306660548602412,2,0.9382191062180802,0,0,1,462.9583333333333,0.10683653846153847,8.0,2,0
23.0,13200,OWN,3.0,DEBTCONSOLIDATION,4950,7.9,1,0.38,4,Male,Single,High School,Canada,Quebec,Quebec City,Full-time,24,0.375,854.4331212093235,0.4397297819097973,4,0.6661931549523458,0,0,0,222.54375000000002,0.2023125,12.0,1,0
24.0,220000,MORTGAGE,1.0,EDUCATION,25000,11.58,0,0.11,2,Male,Single,Bachelor,USA,New York,Buffalo,Full-time,24,0.1136363636363636,62139.74387040252,0.3960897448654659,4,0.6498442644912664,1,1,0,1162.2916666666665,0.06339772727272727,2.0,2,0
23.0,216000,MORTGAGE,5.0,DEBTCONSOLIDATION,21000,8.9,0,0.1,3,Male,Married,Bachelor,USA,New York,New York City,Self-employed,36,0.0972222222222222,60618.93847234017,0.3778654558904638,5,0.901319661334672,0,0,0,635.25,0.035291666666666666,15.0,1,0
25.0,216000,MORTGAGE,2.0,EDUCATION,25000,16.07,0,0.12,3,Female,Widowed,Bachelor,Canada,BC,Victoria,Full-time,36,0.1157407407407407,50597.57575212876,0.3499887766302257,5,0.9090202288968549,0,0,0,806.0416666666666,0.044780092592592594,6.0,4,0
26.0,216000,MORTGAGE,10.0,EDUCATION,20000,14.22,0,0.09,2,Female,Single,High School,UK,Scotland,Edinburgh,Full-time,60,0.0925925925925925,63360.45102937903,0.3859280140249029,6,0.4831094560518774,0,1,0,380.7333333333333,0.02115185185185185,20.0,3,1
23.0,215000,MORTGAGE,7.0,MEDICAL,35000,14.79,0,0.16,3,Male,Single,Master,UK,England,London,Part-time,36,0.1627906976744186,28477.62566094281,0.295244770516013,7,0.7313307625222372,0,1,0,1116.013888888889,0.0622891472868217,21.0,3,1
26.0,215000,MORTGAGE,11.0,EDUCATION,12000,7.88,0,0.06,2,Male,Single,Master,UK,England,London,Unemployed,60,0.055813953488372,24621.3431451076,0.1703318285818958,3,0.0729362672687552,0,0,0,215.76000000000002,0.012042418604651163,22.0,1,0
23.0,52000,RENT,1.0,PERSONAL,25000,13.22,1,0.48,2,Male,Single,Bachelor,UK,England,London,Self-employed,12,0.4807692307692308,8493.001940922197,0.6440961911715808,4,0.3055092010645159,0,0,1,2358.7500000000005,0.5443269230769232,2.0,3,0
26.0,46000,RENT,2.0,DEBTCONSOLIDATION,25000,11.86,1,0.54,4,Female,Single,Master,Canada,BC,Victoria,Full-time,24,0.5434782608695652,3662.525248220927,0.6230983749613245,9,0.7582826630137967,0,0,1,1165.2083333333333,0.3039673913043478,8.0,4,0
22.0,53000,RENT,5.0,EDUCATION,25000,13.43,1,0.47,4,Female,Single,High School,UK,England,London,Full-time,36,0.4716981132075472,4216.907338905693,0.5512624026208621,7,0.2591175951982375,1,1,1,787.7083333333335,0.17834905660377362,20.0,3,1
26.0,47000,RENT,0.0,HOMEIMPROVEMENT,25000,15.28,1,0.53,2,Male,Married,Master,Canada,BC,Vancouver,Full-time,36,0.5319148936170213,10256.88001143409,0.7501463832220018,9,0.6349004094157751,1,1,1,800.5555555555555,0.20439716312056738,0.0,4,1
23.0,47000,RENT,1.0,VENTURE,25000,17.93,1,0.53,2,Male,Single,Bachelor,Canada,Ontario,Toronto,Full-time,12,0.5319148936170213,6116.177868402026,0.662046337625575,1,0.1370403159564366,0,0,1,2456.875,0.6272872340425533,2.0,5,0
23.0,13200,MORTGAGE,2.0,EDUCATION,1400,9.25,0,0.11,4,Female,Married,PhD,UK,Wales,Swansea,Full-time,36,0.106060606060606,2468.413372821433,0.2930616191531388,7,0.2842799024139886,0,0,0,42.486111111111114,0.03862373737373738,8.0,2,0
21.0,13200,OWN,0.0,VENTURE,4500,12.98,1,0.34,4,Female,Married,Bachelor,Canada,Ontario,Ottawa,Full-time,60,0.3409090909090909,3342.399688905124,0.5941211885534184,6,0.2641358743100324,0,0,0,84.73499999999999,0.07703181818181817,0.0,3,0
22.0,210000,MORTGAGE,6.0,VENTURE,16000,10.62,0,0.08,4,Male,Married,High School,UK,Scotland,Glasgow,Full-time,24,0.0761904761904762,24550.50879886621,0.1930976609469819,10,0.136878315866843,0,0,0,737.4666666666667,0.04214095238095238,24.0,2,0
26.0,210000,OWN,10.0,PERSONAL,22000,11.83,0,0.1,4,Male,Single,Master,Canada,Quebec,Montreal,Full-time,36,0.1047619047619047,12726.31527563182,0.1653634060744372,13,0.5712062239280336,2,1,0,683.4055555555556,0.039051746031746035,40.0,2,0
26.0,48000,RENT,5.0,VENTURE,25000,18.43,1,0.52,2,Male,Single,Master,Canada,Ontario,Toronto,Part-time,24,0.5208333333333334,10886.28930875096,0.747631027265645,3,0.4280997247936342,0,0,1,1233.6458333333333,0.30841145833333333,10.0,6,0
22.0,54996,RENT,6.0,EDUCATION,25000,10.99,1,0.45,4,Male,Married,High School,Canada,Ontario,Ottawa,Part-time,36,0.4545785148010764,9385.087908095196,0.6252288877026546,2,0.6975555448888371,1,1,1,770.763888888889,0.16817889785923829,24.0,2,0
24.0,55000,RENT,4.0,HOMEIMPROVEMENT,25000,15.31,1,0.45,4,Male,Single,High School,UK,Scotland,Edinburgh,Part-time,60,0.4545454545454545,14416.2104861233,0.716658372474969,8,0.3078709912981632,1,1,1,480.4583333333333,0.10482727272727273,16.0,4,1
23.0,55000,RENT,4.0,EDUCATION,25000,11.36,1,0.45,3,Male,Married,Master,USA,New York,New York City,Full-time,60,0.4545454545454545,12989.39922951521,0.6907163496275492,4,0.9047077167028,0,0,1,463.99999999999994,0.10123636363636362,12.0,2,0
23.0,55000,RENT,4.0,EDUCATION,25000,15.65,1,0.45,3,Female,Single,High School,Canada,Quebec,Quebec City,Unemployed,60,0.4545454545454545,4198.734338843004,0.5308860788880546,9,0.858877068392528,0,1,1,481.87500000000006,0.10513636363636365,12.0,4,1
24.0,55164,RENT,8.0,PERSONAL,25000,13.22,1,0.45,4,Female,Single,High School,UK,England,Manchester,Full-time,36,0.4531941121020956,9377.652830495314,0.6231899940268166,10,0.8201661806201046,1,1,1,786.2500000000001,0.17103545790733088,32.0,3,1
26.0,56000,RENT,4.0,DEBTCONSOLIDATION,25000,12.87,1,0.45,2,Female,Divorced,High School,UK,Scotland,Glasgow,Full-time,36,0.4464285714285714,9254.099862776391,0.6116803546924355,14,0.1963151481519846,1,1,1,783.8194444444445,0.16796130952380953,8.0,3,0
24.0,203500,OWN,8.0,MEDICAL,20000,13.04,0,0.1,3,Female,Single,High School,UK,Wales,Swansea,Self-employed,60,0.0982800982800982,36771.57699818604,0.2789758083448945,2,0.1760803330968739,1,1,0,376.8,0.022219164619164622,24.0,3,0
23.0,190000,MORTGAGE,5.0,EDUCATION,22000,17.58,1,0.12,3,Male,Single,High School,USA,California,Los Angeles,Full-time,36,0.1157894736842105,46006.62198120548,0.3579295893747656,10,0.7965535458500517,0,1,0,718.5444444444444,0.0453817543859649,15.0,6,1
23.0,13920,OWN,2.0,PERSONAL,7750,17.04,1,0.56,4,Male,Single,PhD,UK,Scotland,Edinburgh,Part-time,36,0.5567528735632183,767.4682156255584,0.611887084455859,1,0.8211019386324917,0,0,0,251.96111111111108,0.21720785440613025,8.0,5,0
24.0,60000,RENT,0.0,PERSONAL,25000,10.99,1,0.42,3,Male,Single,Bachelor,UK,England,Manchester,Full-time,24,0.4166666666666667,9888.535031782363,0.5814755838630393,2,0.8596178523372898,1,1,1,1156.1458333333335,0.2312291666666667,0.0,2,0
24.0,60000,RENT,2.0,PERSONAL,25000,11.11,1,0.42,3,Male,Single,Bachelor,Canada,Ontario,Ottawa,Self-employed,24,0.4166666666666667,16732.95806641765,0.6955493011069608,15,0.1968995984996064,1,1,1,1157.3958333333333,0.23147916666666665,6.0,2,0
26.0,54000,RENT,7.0,DEBTCONSOLIDATION,25000,14.83,1,0.46,2,Male,Single,Master,Canada,BC,Victoria,Self-employed,36,0.4629629629629629,5860.827269330917,0.5714968012839059,3,0.566619802523612,0,1,1,797.4305555555554,0.17720679012345678,14.0,4,1
23.0,14000,OWN,2.0,DEBTCONSOLIDATION,4000,15.31,1,0.29,3,Male,Single,High School,USA,Texas,Dallas,Part-time,36,0.2857142857142857,3177.435230493097,0.5126739450352211,12,0.5900194860351653,0,0,0,128.1222222222222,0.1098190476190476,6.0,4,0
24.0,200000,RENT,8.0,MEDICAL,12000,12.69,0,0.06,2,Female,Married,High School,USA,California,San Francisco,Part-time,60,0.06,31559.06799335072,0.2177953399667536,9,0.7043623597654406,1,1,0,225.38,0.013522799999999998,16.0,2,0
24.0,200000,MORTGAGE,8.0,HOMEIMPROVEMENT,12000,13.49,0,0.06,2,Female,Married,PhD,Canada,Quebec,Montreal,Full-time,60,0.06,38602.54757331234,0.2530127378665617,14,0.1905279298677823,0,0,0,226.98000000000002,0.0136188,16.0,3,0
21.0,200000,MORTGAGE,5.0,EDUCATION,16000,14.65,0,0.08,4,Male,Single,High School,Canada,Ontario,Toronto,Self-employed,36,0.08,49214.49579074354,0.3260724789537177,5,0.5905446203026312,1,1,0,509.55555555555554,0.03057333333333333,20.0,3,0
25.0,54000,RENT,3.0,HOMEIMPROVEMENT,25000,16.82,1,0.46,4,Female,Divorced,High School,UK,Scotland,Edinburgh,Part-time,36,0.4629629629629629,7161.069314299401,0.5955753576722111,15,0.142202159452985,1,1,1,811.2500000000001,0.18027777777777781,12.0,5,0
23.0,60000,RENT,3.0,PERSONAL,25000,12.73,1,0.42,3,Female,Single,Bachelor,USA,Texas,Dallas,Full-time,60,0.4166666666666667,5072.433411566604,0.5012072235261101,4,0.8080092315279953,0,0,1,469.7083333333333,0.09394166666666666,9.0,3,0
23.0,60000,RENT,7.0,PERSONAL,25000,10.25,1,0.42,4,Female,Widowed,Master,Canada,Quebec,Montreal,Part-time,24,0.4166666666666667,3355.871918681733,0.4725978653113622,4,0.5969047692119921,0,0,1,1148.4375,0.2296875,28.0,2,0
21.0,60000,RENT,6.0,EDUCATION,25000,10.99,1,0.42,4,Male,Widowed,High School,UK,England,Manchester,Full-time,36,0.4166666666666667,4679.835357299015,0.4946639226216502,12,0.6302475016897167,1,1,1,770.763888888889,0.1541527777777778,24.0,2,0
25.0,61959,RENT,9.0,MEDICAL,25000,12.73,1,0.4,2,Male,Single,PhD,USA,California,San Francisco,Unemployed,36,0.4034926322245356,6742.984075169862,0.5123224079660721,4,0.7732886276994987,1,1,1,782.8472222222222,0.15161908143557298,18.0,3,0
22.0,56400,RENT,2.0,HOMEIMPROVEMENT,25000,14.96,1,0.44,3,Female,Married,Bachelor,USA,New York,Buffalo,Self-employed,36,0.4432624113475177,12771.29995082422,0.6697038998373089,9,0.0840100641637855,0,1,1,798.3333333333334,0.1698581560283688,6.0,4,1
23.0,200000,MORTGAGE,7.0,EDUCATION,28000,7.49,0,0.14,2,Female,Single,High School,UK,Scotland,Edinburgh,Full-time,60,0.14,55677.59578724785,0.4183879789362392,11,0.5922682622552712,0,0,0,501.62,0.030097199999999998,14.0,1,0
21.0,200000,MORTGAGE,2.0,DEBTCONSOLIDATION,25000,13.99,0,0.13,2,Male,Married,Bachelor,UK,England,London,Self-employed,24,0.125,55345.63151778723,0.4017281575889361,13,0.3415095305866768,1,1,0,1187.3958333333333,0.07124375,4.0,3,0
24.0,200000,MORTGAGE,3.0,VENTURE,24000,7.49,0,0.12,4,Male,Single,High School,UK,Wales,Cardiff,Self-employed,60,0.12,26684.20221753977,0.2534210110876988,7,0.745267806873408,1,1,0,429.96,0.025797599999999997,12.0,1,0
26.0,200000,MORTGAGE,4.0,EDUCATION,15000,14.79,0,0.07,3,Female,Married,Bachelor,USA,California,San Francisco,Full-time,24,0.075,34507.65621729078,0.2475382810864539,14,0.1313403264975914,0,0,0,717.4375,0.043046249999999994,12.0,3,0
25.0,200000,MORTGAGE,2.0,DEBTCONSOLIDATION,15500,11.99,0,0.08,2,Female,Married,Master,USA,Texas,Houston,Part-time,12,0.0775,13931.43032537334,0.1471571516268667,8,0.0648486915081911,1,1,0,1446.5374999999997,0.08679224999999997,4.0,2,0
24.0,200000,RENT,8.0,EDUCATION,10000,8.49,0,0.05,4,Male,Single,Bachelor,UK,Wales,Swansea,Full-time,36,0.05,18071.25384857126,0.1403562692428563,7,0.569009225625128,0,0,0,301.3611111111111,0.018081666666666663,32.0,1,0
24.0,66000,RENT,3.0,EDUCATION,25000,9.91,1,0.38,2,Female,Divorced,High School,USA,New York,New York City,Self-employed,36,0.3787878787878788,16742.70159971068,0.632465175753192,14,0.8179694868136794,2,1,1,763.2638888888889,0.13877525252525252,6.0,2,0
22.0,66000,RENT,6.0,EDUCATION,25000,13.06,1,0.38,3,Female,Single,High School,Canada,Ontario,Toronto,Full-time,24,0.3787878787878788,15398.29194033023,0.6120953324292459,12,0.4243216194836635,1,1,1,1177.7083333333333,0.21412878787878786,18.0,3,1
22.0,200000,MORTGAGE,6.0,DEBTCONSOLIDATION,9000,6.17,0,0.04,4,Male,Married,High School,Canada,BC,Vancouver,Full-time,36,0.045,54632.8484315849,0.3181642421579245,6,0.2040572369688901,0,0,0,265.425,0.0159255,24.0,1,0
26.0,200000,MORTGAGE,4.0,EDUCATION,6000,11.86,0,0.03,2,Female,Divorced,Bachelor,Canada,BC,Victoria,Full-time,36,0.03,54873.75779866491,0.3043687889933245,1,0.0536720421771367,0,0,0,186.43333333333334,0.011186,8.0,2,0
25.0,200000,RENT,5.0,EDUCATION,18000,16.32,0,0.09,3,Female,Single,PhD,Canada,BC,Victoria,Full-time,60,0.09,28543.76057286217,0.2327188028643108,5,0.9278644778245164,1,1,0,348.96,0.020937599999999997,15.0,4,0
25.0,200000,MORTGAGE,2.0,VENTURE,12000,10.38,0,0.06,2,Male,Divorced,Bachelor,Canada,Quebec,Montreal,Full-time,36,0.06,54938.13700572083,0.3346906850286042,4,0.5845495488083747,1,1,0,367.9333333333334,0.022076000000000002,4.0,2,0
25.0,200000,MORTGAGE,9.0,PERSONAL,23050,14.35,0,0.12,3,Male,Married,Bachelor,UK,Scotland,Edinburgh,Full-time,36,0.11525,12182.47124453888,0.1761623562226943,11,0.171884320568242,0,0,0,732.1576388888889,0.04392945833333333,27.0,3,0
24.0,200000,MORTGAGE,8.0,DEBTCONSOLIDATION,20000,10.99,0,0.1,3,Male,Single,Master,Canada,Ontario,Toronto,Full-time,36,0.1,20150.54818034009,0.2007527409017004,9,0.2980871053354495,0,0,0,616.6111111111112,0.03699666666666667,24.0,2,0
24.0,60000,RENT,2.0,DEBTCONSOLIDATION,25000,16.82,1,0.42,2,Female,Single,High School,Canada,Quebec,Montreal,Self-employed,36,0.4166666666666667,17202.87115237492,0.7033811858729154,10,0.6510209685857071,1,1,1,811.2500000000001,0.16225000000000003,4.0,5,1
21.0,14400,OWN,0.0,HOMEIMPROVEMENT,3000,10.99,1,0.21,4,Male,Married,High School,Canada,Quebec,Quebec City,Full-time,36,0.2083333333333333,2494.784633241466,0.381582266197324,15,0.3614178662843831,2,1,0,92.49166666666667,0.07707638888888889,0.0,2,0
