person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,cb_person_cred_hist_length,loan_term_months,other_debt,open_accounts,past_delinquencies,loan_percent_income,loan_to_income_ratio,debt_to_income_ratio,credit_utilization_ratio,severe_default_history,vulnerable_borrower,monthly_payment_to_income,log_person_income,log_loan_amnt,log_other_debt,cb_person_default_on_file,gender,loan_grade_enc,education_level_enc,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,marital_status_Married,marital_status_Single,marital_status_Widowed,country_UK,country_USA,employment_type_Part-time,employment_type_Self-employed,employment_type_Unemployed,loan_status
24.0,73399,0.0,27000,15.31,3,36,18180.56447530995,1,0,0.37,0.3678524230575348,0.6155474117537016,0.6938220798416498,0,1,0.14139020967588115,11.203679214602607,10.203629181337648,9.808163418776495,0,0,4,1,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,1
23.0,62500,7.0,26000,11.71,2,60,17684.97954304622,3,2,0.42,0.416,0.6989596726887395,0.8411835155969659,1,1,0.09294272,11.042937835596494,10.165890277802454,9.780527488460027,0,1,2,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,1
23.0,120000,1.0,25600,12.69,3,36,16313.43483868727,3,0,0.21,0.2133333333333333,0.3492786236557272,0.5912176700723407,0,0,0.08013511111111112,11.695255355062795,10.150386692204734,9.699805567832097,0,1,2,2,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,0
24.0,12360,2.0,1600,13.57,3,60,923.472888432818,10,0,0.13,0.1294498381877022,0.2041644731741762,0.6658414999239715,0,0,0.02940323624595469,9.422301633887823,7.3783837129967145,6.829223724743111,0,1,3,2,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,0
22.0,60000,0.0,25475,10.99,3,24,4281.544635413055,10,1,0.42,0.4245833333333333,0.4959424105902176,0.622104950789043,1,1,0.23562252083333338,11.002116507732017,10.145492111491256,8.362302652890731,0,0,2,1,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,1
25.0,234000,3.0,20000,14.27,4,60,21441.53218617057,6,0,0.09,0.0854700854700854,0.1771005648981648,0.2747476701741888,1,0,0.019533333333333333,12.36308066783498,9.90353755128617,9.973131713909064,1,1,3,3,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
24.0,234000,8.0,20000,8.88,4,60,56080.33387434638,6,0,0.09,0.0854700854700854,0.3251296319416512,0.468948258404685,0,0,0.01861196581196581,12.36308066783498,9.90353755128617,10.9345583066315,0,1,2,4,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0
26.0,234000,10.0,21600,12.18,3,60,69031.67696404536,15,0,0.09,0.0923076923076923,0.3873148588207066,0.3326564424923993,0,0,0.020710153846153843,12.36308066783498,9.980494888896912,11.142335250665226,0,0,2,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0
25.0,221004,6.0,11900,14.42,3,12,62965.50137479561,7,3,0.05,0.0538451792727733,0.3387517935186495,0.7681848638256338,1,0,0.06160965412390727,12.30594060467835,9.38437770918244,11.050358139748628,1,1,4,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
26.0,232500,0.0,25000,14.17,2,24,68888.55331515668,13,2,0.11,0.1075268817204301,0.4038217346888459,0.0905189047018522,1,0,0.06138172043010752,12.356649805075568,10.12667110305036,11.14025982453598,1,0,3,1,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0
25.0,230000,5.0,35000,13.99,4,60,18829.75144523254,7,1,0.15,0.1521739130434782,0.2340423975879675,0.2074786045616455,1,0,0.034692608695652175,12.345838935721968,10.463131911491967,9.843246527664956,0,1,3,3,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0
23.0,83000,7.0,25300,10.99,3,36,11290.76696743723,6,0,0.3,0.3048192771084337,0.4408526140655088,0.7039878090142934,0,1,0.11277297188755021,11.326607934898927,10.138599199626192,9.331829152199509,0,1,2,2,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,1
22.0,12600,4.0,2000,5.42,4,60,674.8497759364451,10,0,0.16,0.1587301587301587,0.2122896647568607,0.6660952918259555,0,0,0.033466666666666665,9.441531454869693,7.601402334583733,6.515970826401255,0,1,1,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1
25.0,12600,3.0,1750,13.61,3,36,1508.979544880619,8,1,0.14,0.1388888888888889,0.2586491702286205,0.1481976824451968,1,0,0.05259722222222221,9.441531454869693,7.467942332285852,7.31985138328054,0,1,3,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0
21.0,42500,3.0,25000,12.73,3,60,9043.660955333831,14,1,0.59,0.5882352941176471,0.8010273165960903,0.6909832900968477,1,1,0.1326235294117647,10.657282884047461,10.12667110305036,9.109929912918313,1,1,3,3,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,1
24.0,41000,2.0,25000,15.31,3,36,4384.243815583099,14,0,0.61,0.6097560975609756,0.7166888735508072,0.2399838854359497,0,1,0.234369918699187,10.62135173563291,10.12667110305036,8.386000505445967,0,1,4,1,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,1
25.0,12816,0.0,3000,12.87,4,36,818.8823501999036,3,0,0.23,0.2340823970037453,0.2979777114700299,0.1441084757081067,1,0,0.08806960049937579,9.458527693729824,8.006700845440367,6.709160854598752,1,0,3,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
24.0,12960,1.0,3650,9.91,3,36,830.3665388381595,13,0,0.28,0.2816358024691358,0.3457072946634382,0.2967394753757224,0,0,0.10318197016460905,9.469700127423375,8.202756381655638,6.723070779241906,0,1,2,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
26.0,226000,4.0,20000,11.49,4,60,64040.38999274148,4,1,0.09,0.0884955752212389,0.3718601327112455,0.7896882925750366,1,0,0.01973274336283186,12.328294703023394,9.90353755128617,11.067284871946015,0,0,2,3,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
25.0,225000,0.0,30000,19.91,2,36,22267.63137638683,12,0,0.13,0.1333333333333333,0.2323005838950526,0.2258985139354252,1,0,0.05329333333333333,12.323860125621126,10.308985993422082,10.010934302430583,1,0,5,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0
26.0,213000,6.0,35000,10.65,2,36,55799.23019788114,2,0,0.16,0.1643192488262911,0.4262874657177518,0.392540880671785,0,0,0.06060641627543036,12.269052139516223,10.463131911491967,10.929533273770948,0,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
24.0,225000,0.0,6000,10.99,4,36,63994.91882459047,15,0,0.03,0.0266666666666666,0.311088528109291,0.4676710756546218,0,0,0.009865777777777779,12.323860125621126,8.699681400989514,11.066574591942747,0,1,2,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,0
24.0,12960,0.0,4500,11.83,4,36,2172.270238732205,6,0,0.35,0.3472222222222222,0.5148356665688429,0.6569253378691908,0,0,0.12943287037037038,9.469700127423375,8.412054873292933,7.683988334572986,0,0,2,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,1
23.0,12996,0.0,2400,13.49,2,24,1613.954239933625,5,0,0.18,0.1846722068328716,0.3088607448394602,0.6858782307731118,1,0,0.10479224376731303,9.47247384058159,7.783640596221253,7.387061900848906,1,0,3,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
22.0,42000,6.0,25000,14.59,2,60,2764.937898280728,13,1,0.6,0.5952380952380952,0.661069949959065,0.7402616898132801,1,1,0.13641666666666666,10.645448706505872,10.12667110305036,7.925135060158026,1,0,4,2,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,1
26.0,48000,2.0,25000,9.64,4,60,13578.54289883089,12,0,0.52,0.5208333333333334,0.8037196437256436,0.721206168989934,0,1,0.11420833333333333,10.778977123006351,10.12667110305036,9.516319740666276,0,1,2,1,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,1
25.0,12996,1.0,3600,14.59,3,12,2519.46364294718,9,0,0.28,0.2770083102493075,0.4708728564902416,0.787041593094903,0,0,0.31742382271468145,9.47247384058159,8.188966863648876,7.83219814887875,0,0,4,4,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,1
22.0,12996,1.0,4750,10.99,3,24,3850.102346902059,3,0,0.37,0.3654970760233918,0.6617499497462341,0.3563542049554384,0,0,0.20283260233918132,9.47247384058159,8.46611040118692,8.256114710169637,0,0,2,2,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,1
25.0,42360,1.0,25000,16.35,3,36,3002.050129449716,3,0,0.59,0.5901794145420207,0.661049342054998,0.3813161188080297,1,1,0.22889124960654705,10.65398340661328,10.12667110305036,8.00738376096745,1,0,5,1,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,1
21.0,49000,4.0,25000,10.99,2,36,8453.300528970196,5,1,0.51,0.5102040816326531,0.6827204189585755,0.5366236551758297,1,1,0.18875850340136058,10.799595985047786,10.12667110305036,9.042430529225696,0,0,2,1,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,1
25.0,225000,0.0,25000,18.67,2,36,39976.25244117156,8,1,0.11,0.1111111111111111,0.2887833441829847,0.7043619626128389,1,0,0.04395185185185185,12.323860125621126,10.12667110305036,10.596065882360458,0,0,6,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
26.0,225000,1.0,3000,9.32,4,60,41642.36334037319,12,0,0.01,0.0133333333333333,0.1984105037349919,0.4471701444816114,0,0,0.0029151999999999997,12.323860125621126,8.006700845440367,10.636897291329984,0,1,1,2,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,0
23.0,225000,8.0,7500,8.63,2,60,57144.69433408589,15,0,0.03,0.0333333333333333,0.2873097525959373,0.7866152505360808,0,0,0.007241999999999999,12.323860125621126,8.922791623969637,10.953359326648746,0,1,1,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0
26.0,225000,2.0,25000,10.08,2,60,30663.76219447972,6,0,0.11,0.1111111111111111,0.2473944986421321,0.1554925259757869,0,0,0.024462222222222222,12.323860125621126,10.12667110305036,10.330869463080715,0,0,2,1,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0
22.0,49464,5.0,25000,11.83,3,36,12506.37047671952,9,0,0.51,0.5054180818372959,0.7582559129209026,0.2641300635294189,0,1,0.18840301363954928,10.809020627757324,10.12667110305036,9.43407338765969,0,1,2,1,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,1
23.0,50000,1.0,25000,7.9,3,36,13702.98913344707,9,0,0.5,0.5,0.7740597826689414,0.4944901782052891,0,1,0.17983333333333332,10.819798284210286,10.12667110305036,9.525442247056112,0,1,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1
25.0,50000,4.0,25000,5.99,2,24,10372.10173561827,5,0,0.5,0.5,0.7074420347123654,0.0772041279527448,0,1,0.26497499999999996,10.819798284210286,10.12667110305036,9.246971363117105,0,0,1,3,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,1
24.0,44000,2.0,25000,15.33,2,60,10717.54421550551,5,1,0.57,0.5681818181818182,0.8117623685342162,0.94099918342093,1,1,0.1310568181818182,10.691967639914864,10.12667110305036,9.279730624610634,0,0,4,1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,1
23.0,50000,1.0,25000,11.83,4,36,7221.991122376186,6,0,0.5,0.5,0.6444398224475237,0.6982638082466541,0,1,0.18638333333333332,10.819798284210286,10.12667110305036,8.885024428973002,0,0,2,1,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,1
22.0,50004,0.0,25000,10.36,2,12,10415.42746618592,2,0,0.5,0.499960003199744,0.7082518891725846,0.3336862502887959,0,1,0.5517558595312375,10.819878279410617,10.12667110305036,9.251139402986627,0,1,2,1,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,1
22.0,50004,3.0,25000,12.23,3,60,14545.63594809175,5,1,0.5,0.499960003199744,0.7908494510057544,0.5154077225326898,1,1,0.11222102231821456,10.819878279410617,10.12667110305036,9.585115039550619,0,1,3,2,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,1
22.0,52000,2.0,25000,11.11,4,60,12994.63485273254,2,0,0.48,0.4807692307692308,0.7306660548602412,0.9382191062180802,0,1,0.10683653846153847,10.859018228147887,10.12667110305036,9.472368799497724,0,1,2,2,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,1
23.0,13200,3.0,4950,7.9,4,24,854.4331212093235,4,0,0.38,0.375,0.4397297819097973,0.6661931549523458,0,0,0.2023125,9.488047863280759,8.507344855361422,6.751607915185035,0,1,1,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
24.0,220000,1.0,25000,11.58,2,24,62139.74387040252,4,1,0.11,0.1136363636363636,0.3960897448654659,0.6498442644912664,1,0,0.06339772727272727,12.301387370778713,10.12667110305036,11.03715715375409,0,1,2,2,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0
23.0,216000,5.0,21000,8.9,3,36,60618.93847234017,5,0,0.1,0.0972222222222222,0.3778654558904638,0.901319661334672,0,0,0.035291666666666666,12.283038316285214,9.952325334619427,11.012379135638335,0,1,1,2,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0
25.0,216000,2.0,25000,16.07,3,36,50597.57575212876,5,0,0.12,0.1157407407407407,0.3499887766302257,0.9090202288968549,0,0,0.044780092592592594,12.283038316285214,10.12667110305036,10.831678707688287,0,0,4,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
26.0,216000,10.0,20000,14.22,2,60,63360.45102937903,6,0,0.09,0.0925925925925925,0.3859280140249029,0.4831094560518774,1,0,0.02115185185185185,12.283038316285214,9.90353755128617,11.056610927573598,1,0,3,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,0
23.0,215000,7.0,35000,14.79,3,36,28477.62566094281,7,0,0.16,0.1627906976744186,0.295244770516013,0.7313307625222372,1,0,0.0622891472868217,12.278397958261774,10.463131911491967,10.256909108074419,1,1,3,3,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,0
26.0,215000,11.0,12000,7.88,2,60,24621.3431451076,3,0,0.06,0.055813953488372,0.1703318285818958,0.0729362672687552,0,0,0.012042418604651163,12.278397958261774,9.392745258631441,10.111409567635002,0,1,1,3,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,0
23.0,52000,1.0,25000,13.22,2,12,8493.001940922197,4,0,0.48,0.4807692307692308,0.6440961911715808,0.3055092010645159,0,1,0.5443269230769232,10.859018228147887,10.12667110305036,9.047115539378275,0,1,3,2,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1
26.0,46000,2.0,25000,11.86,4,24,3662.525248220927,9,0,0.54,0.5434782608695652,0.6230983749613245,0.7582826630137967,0,1,0.3039673913043478,10.736418414365376,10.12667110305036,8.20618114540674,0,0,4,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1
22.0,53000,5.0,25000,13.43,4,36,4216.907338905693,7,1,0.47,0.4716981132075472,0.5512624026208621,0.2591175951982375,1,1,0.17834905660377362,10.87806606028079,10.12667110305036,8.34709439278075,1,0,3,1,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,1
26.0,47000,0.0,25000,15.28,2,36,10256.88001143409,9,1,0.53,0.5319148936170213,0.7501463832220018,0.6349004094157751,1,1,0.20439716312056738,10.757924157061597,10.12667110305036,9.235801470808672,1,1,4,3,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,1
23.0,47000,1.0,25000,17.93,2,12,6116.177868402026,1,0,0.53,0.5319148936170213,0.662046337625575,0.1370403159564366,0,1,0.6272872340425533,10.757924157061597,10.12667110305036,8.718856136537983,0,1,5,2,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,1
23.0,13200,2.0,1400,9.25,4,36,2468.413372821433,7,0,0.11,0.106060606060606,0.2930616191531388,0.2842799024139886,0,0,0.03862373737373738,9.488047863280759,7.244941546337007,7.811735900532211,0,0,2,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
21.0,13200,0.0,4500,12.98,4,60,3342.399688905124,6,0,0.34,0.3409090909090909,0.5941211885534184,0.2641358743100324,0,0,0.07703181818181817,9.488047863280759,8.412054873292933,8.114743439221067,0,0,3,2,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1
22.0,210000,6.0,16000,10.62,4,24,24550.50879886621,10,0,0.08,0.0761904761904762,0.1930976609469819,0.136878315866843,0,0,0.04214095238095238,12.25486757159303,9.680406499268875,10.108528589536478,0,1,2,1,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,0
26.0,210000,10.0,22000,11.83,4,36,12726.31527563182,13,2,0.1,0.1047619047619047,0.1653634060744372,0.5712062239280336,1,0,0.039051746031746035,12.25486757159303,9.99884318585288,9.45150577187284,0,1,2,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0
